"ID","mean","RMSE","Lower_Bound","Upper_Bound","CV","PCT_PVT_BELOW_150","PCT_PVT_BELOW_100","ACS_MEDIAN_INC","PCT_EDU_LESS_HS","PCT_EDU_HS","PCT_EDU_MORE_HS","PCT_ENG_NOT_WELL","PCT_HISP","PCT_WHITE","PCT_BLACK","PCT_ASIAN","PCT_NATIVE_A","PCT_OTHER_RACE","PCT_OCP_MGT","PCT_OCP_SER","PCT_OCP_SALE","PCT_OCP_NAT_RS_MANT","PCT_OCP_PROD","PCT_OCP_MILITARY","PCT_MALE_16UP","PCT_LAB_EMP","PCT_LAB_UNEMP","PCT_NOT_LAB","PCT_owner_OCP","PCT_foreign_5","PCT_foreign_6_20","PCT_foreign_LS_20","PCT_foreign_MO_21","PCT_NO_HLTH_INS","ADJ_GRS_IINCOME","SNAP","Pct_Eligible_for_Medicaid","abe_rate","ase_rate","esl_rate"
"C13309",0.0884805,0.0355132741716727,0.020595,0.1585325,0.401368371241942,0.462940943,0.274078478,27779,0.234229485,0.533825338,0.231945177,0.158163265,0.020171457,0.577281896,0.420196672,0,0.001134645,0,0.219987021,0.17715769,0.200519143,0.179104478,0.223231668,0,0.666324134,0.214782743,0.019638163,0.606618216,0.525057826,0.008264463,0.834710744,0.842975207,0.157024793,0.13161876,7126.25,0.260048426,29.78,0.703470888,0.072492934,0.224036179
"C13311",0.4240169,0.0323549171696522,0.358785,0.487335,0.076305725478518,0.286415299,0.192855854,42264,0.153561658,0.314520215,0.531918128,0.201298701,0.029673063,0.943212509,0.024697939,0.002452026,0.000675196,0,0.320382166,0.168971793,0.262693358,0.104185623,0.141401274,0.002365787,0.47958048,0.467020682,0.019005031,0.250791876,0.4981875,0.090322581,0.264516129,0.35483871,0.64516129,0.13891258,59721.875,0.135076253,17.19,0.703470888,0.072492934,0.224036179
"C13313",0.2643418,0.0332031112903499,0.1985925,0.3297075,0.125606738284864,0.351675248,0.196251658,41764,0.31089118,0.285394047,0.403714774,0.294507451,0.335040954,0.883457305,0.038242984,0.014017925,0.006550703,0,0.213514114,0.119137586,0.235719049,0.091887086,0.339342076,0.000400089,0.49247647,0.57242535,0.053292311,0.19295113,0.555457547,0.06154819,0.69647468,0.75802287,0.24197713,0.208686676,244339.75,0.14416614,25.47,0.703470888,0.072492934,0.224036179
"C13315",0.150949,0.0327948633487329,0.085775,0.21251,0.21725790398567,0.358379806,0.208687995,34071,0.22582167,0.489856896,0.284321434,0.177897574,0.040747411,0.621004052,0.357834309,0.0023638,0.002251238,0,0.295121951,0.229268293,0.180081301,0.151219512,0.144308943,0,0.603333333,0.329556862,0.028538649,0.437257995,0.561297732,0,0.858490566,0.858490566,0.141509434,0.114700585,11723.25,0.233506301,27.81,0.703470888,0.072492934,0.224036179
"C13317",0.2165365,0.0354528758234668,0.1440825,0.28381,0.163727019802513,0.380218434,0.267428805,33462,0.220511331,0.419523533,0.359965137,0.350877193,0.041817815,0.529020556,0.429866989,0.007658202,0,0,0.251308901,0.221824194,0.165610361,0.112152108,0.24441995,0.004684486,0.477217051,0.455276921,0.032586831,0.227705512,0.52399456,0.381355932,0.533898305,0.915254237,0.084745763,0.159411528,19117.375,0.217358491,25.96,0.703470888,0.072492934,0.224036179
"C13319",0.1868189,0.0330081703840443,0.127265,0.2497225,0.176685390953722,0.330184582,0.207926167,38827,0.173283512,0.500856298,0.32586019,0.215277778,0.025343643,0.592246564,0.382731959,0.000107388,0.001073883,0.000859107,0.232939036,0.171064604,0.250834092,0.173794359,0.17136791,0,0.471127041,0.453993933,0.02888921,0.278058645,0.567427152,0.027777778,0.402777778,0.430555556,0.569444444,0.105670103,19299.75,0.161662117,18.5,0.703470888,0.072492934,0.224036179
"C13321",0.2388602,0.0293160721797455,0.1826975,0.296,0.122733181081425,0.307300428,0.184409093,38684,0.225603358,0.406715635,0.367681007,0.28604119,0.020678483,0.689489232,0.293834572,0.004764627,0.001572327,0,0.250699301,0.157925408,0.224708625,0.165384615,0.200699301,0.000582751,0.475214883,0.495739637,0.039592543,0.237106797,0.601086366,0.031700288,0.432276657,0.463976945,0.536023055,0.191585668,40396.25,0.243617427,24.81,0.703470888,0.072492934,0.224036179
"C15001",0.4893149,0.0361763416570234,0.41636,0.5570575,0.0739326385871826,0.275995619,0.187290041,53936,0.083623256,0.317223244,0.5991535,0.116880443,0.124055143,0.331758571,0.006262908,0.223136101,0.003531599,0.1369114,0.315664421,0.235370484,0.25049602,0.120061237,0.077048377,0.001359461,0.494811727,0.516339557,0.039505751,0.210601768,0.515809582,0.105011261,0.500563063,0.605574324,0.394425676,0.065695993,516550,0.195191697,17.59,0.478074514,0.21958457,0.302340917
"C15003",0.5489831,0.0293840778044576,0.489995,0.6061125,0.0535245580500704,0.153245916,0.094590803,77161,0.089457798,0.261624439,0.648917763,0.200904551,0.093855212,0.211580762,0.023641361,0.428982198,0.001483284,0.094143966,0.34404109,0.198256823,0.237439592,0.092022053,0.08429022,0.043950223,0.501234424,0.560336116,0.028058015,0.155089335,0.496294266,0.128107235,0.454078386,0.582185622,0.417814378,0.042526892,3688032.5,0.099083179,10.01,0.478074514,0.21958457,0.302340917
"C15005",0.4635774,0.0331736443569277,0.3956,0.5300175,0.0715600983933377,0.164705882,0.129411765,65625,0.095238095,0.369047619,0.535714286,0.208333333,0.032967033,0.318681319,0,0.241758242,0,0.307692308,0.25,0.263888889,0.222222222,0,0.236111111,0.027777778,0.488888889,0.67816092,0,0.034482759,0.020408163,0.090909091,0,0.090909091,0.909090909,0.065934066,NA,0.036363636,NA,0.478074514,0.21958457,0.302340917
"C15007",0.5186628,0.032586712783127,0.4528875,0.581515,0.0628283207955669,0.163842133,0.096268743,68224,0.080835787,0.311342826,0.607821387,0.172263314,0.106548185,0.329637884,0.006785243,0.349283859,0.004457252,0.096654222,0.280773413,0.289588904,0.226646293,0.113661074,0.08598043,0.003349887,0.494797405,0.584646813,0.030623911,0.151376577,0.467421351,0.130434783,0.464951198,0.595385981,0.40461402,0.066347751,230219.875,0.10071333,14.79,0.478074514,0.21958457,0.302340917
"C15009",0.5147621,0.032419625008252,0.449095,0.5733025,0.0629798211800207,0.173439822,0.09845637,68777,0.081760455,0.314561114,0.603678431,0.13677309,0.108681735,0.352753977,0.005207564,0.283849165,0.001557345,0.108946422,0.28312648,0.279667216,0.23723854,0.103046384,0.094156448,0.002764931,0.495551143,0.612083164,0.035915206,0.147492866,0.439413649,0.125304413,0.483618534,0.608922947,0.391077053,0.069680406,526137.25,0.119418214,15.21,0.478074514,0.21958457,0.302340917
"C16001",0.583772,0.0348814548419628,0.51779,0.6484075,0.059751846340631,0.200736966,0.122271672,58099,0.054382616,0.218492076,0.727125308,0.159142541,0.077278428,0.913139564,0.012336836,0.024950798,0.005728068,0.001521848,0.422783169,0.167998089,0.252065371,0.071185218,0.084325605,0.001642548,0.498628252,0.62291664,0.030413499,0.171224051,0.645490912,0.177333798,0.585898478,0.763232276,0.236767724,0.105014584,1577989,0.09187147,17.18,0.544626954,0.094993073,0.360379972
"C16003",0.413522,0.0357361675291247,0.3447925,0.48103,0.0864190237257625,0.338983051,0.146284224,41335,0.102886248,0.377249576,0.519864177,0.055900621,0.03156533,0.960155239,0.002069858,0,0.018887452,0.002069858,0.316210807,0.200133422,0.207471648,0.158772515,0.117411608,0,0.522519781,0.428102429,0.034471438,0.223900197,0.499051233,0.121212121,0.363636364,0.484848485,0.515151515,0.181630013,8450.375,0.0918429,12.04,0.544626954,0.094993073,0.360379972
"C16005",0.5272336,0.038302820484882,0.451985,0.6004025,0.0726486712623816,0.295740918,0.182681208,45216,0.080515853,0.265158908,0.65432524,0.061935052,0.079675476,0.901509276,0.006311519,0.012432142,0.031664976,0.00171807,0.348244495,0.185617616,0.251372788,0.084391813,0.129236231,0.001137057,0.494620009,0.575698804,0.038857415,0.204494803,0.620688623,0.363118441,0.366416792,0.729535232,0.270464768,0.110111555,199777.75,0.159282146,27.03,0.544626954,0.094993073,0.360379972
"C16007",0.4298974,0.0375426035367863,0.3533975,0.506935,0.0873292174755798,0.245347448,0.144613283,46863,0.064236554,0.390262554,0.545500892,0.256,0.040991903,0.959008097,0.007759784,0.005398111,0.002867746,0.000506073,0.255596256,0.191697192,0.245014245,0.148962149,0.158730159,0,0.494905701,0.509294566,0.020019066,0.188274547,0.469126506,0.065789474,0.388157895,0.453947368,0.546052632,0.099021592,13915.375,0.076826722,12.94,0.544626954,0.094993073,0.360379972
"C16009",0.368796,0.0350462791988777,0.302,0.43953,0.0950289026965522,0.285029005,0.168451584,42600,0.134503841,0.386580969,0.478915191,0.030188679,0.03308337,0.869430966,0.002315836,0.011358624,0.090979268,0.00264667,0.237640937,0.199479618,0.175773345,0.150332466,0.236773634,0,0.50987287,0.468311916,0.051547897,0.199182243,0.573376623,0.046979866,0.67114094,0.718120805,0.281879195,0.172033525,19545.75,0.138919822,22,0.544626954,0.094993073,0.360379972
"C16011",0.4166382,0.0338231658380363,0.3498975,0.4842,0.0811811443070662,0.27316725,0.133996476,49943,0.141015221,0.305452933,0.553531846,0.201049199,0.177570094,0.850864983,0.003137359,0.01029584,0.056229425,0.00048607,0.315560099,0.170128053,0.191326805,0.161842247,0.158560207,0.002582589,0.495757357,0.579535915,0.037375332,0.18365291,0.670665682,0.059100912,0.465262496,0.524363408,0.475636592,0.131305097,109653.625,0.137982599,18.75,0.544626954,0.094993073,0.360379972
"C16013",0.5480266,0.0333891231688702,0.48398,0.6108475,0.0609260995157356,0.216155572,0.126542633,58086,0.099674397,0.194697322,0.705628281,0.265544989,0.207401876,0.920194148,0.001166752,0.011340832,0.000420031,0.002846875,0.323710982,0.277975828,0.207373272,0.130684288,0.06025563,0,0.505239998,0.640257771,0.020406874,0.123073035,0.387009383,0.198614319,0.527548664,0.726162983,0.273837018,0.165072105,134057.875,0.059485531,7.35,0.544626954,0.094993073,0.360379972
"C16015",0.5295045,0.0339150780962137,0.460985,0.594515,0.0640505946525736,0.265049679,0.137054354,44591,0.062321327,0.276920145,0.660758529,0.02173913,0.037730373,0.947757945,0.004498621,0.003918154,0.018429836,0.003773037,0.385838698,0.150321848,0.238167361,0.112836047,0.112836047,0,0.519776876,0.453799891,0.030617824,0.238563878,0.454256908,0.130434783,0.304347826,0.434782609,0.565217391,0.123349296,20016.5,0.090514362,16.1,0.544626954,0.094993073,0.360379972
"C16017",0.4725111,0.0375603134163432,0.3938775,0.54283,0.0794908594027595,0.2483403,0.149791001,43697,0.096907759,0.304985048,0.598107193,0.022395326,0.027616033,0.953924956,0.001038923,0.005291261,0.006209379,0.001522144,0.26924038,0.192216392,0.241004498,0.127998501,0.16954023,0,0.497972425,0.463438889,0.029149445,0.232014668,0.508302808,0.042813456,0.308868502,0.351681957,0.648318043,0.146343231,115969.375,0.121105851,16.23,0.544626954,0.094993073,0.360379972
"C16019",0.5019275,0.0345291368997988,0.43178,0.5722075,0.0687930764897296,0.241239241,0.127446971,52831,0.088899349,0.268626349,0.642474302,0.163026449,0.12402169,0.896952904,0.004367413,0.008927506,0.00366092,0.000706493,0.345025252,0.168474439,0.253841072,0.102584866,0.12943508,0.000639291,0.492683536,0.59479482,0.023759174,0.199002087,0.650761347,0.109070034,0.545186157,0.654256192,0.345743808,0.117984384,325843.625,0.135413862,22.22,0.544626954,0.094993073,0.360379972
"C16021",0.4088393,0.0356946471245107,0.3392875,0.4753,0.0873072797172648,0.292397661,0.16566155,39279,0.106143079,0.377008813,0.516848108,0.214532872,0.044250965,0.93752805,0.001525895,0.003949376,0.016605332,0,0.279124934,0.18028466,0.203742752,0.164470216,0.172377438,0,0.507925876,0.425646026,0.016577279,0.285958069,0.593755949,0.159722222,0.211805556,0.371527778,0.628472222,0.213715106,25089.25,0.135215115,18.22,0.544626954,0.094993073,0.360379972
"C16023",0.4337138,0.0361164897296289,0.3613975,0.5030075,0.0832726321588774,0.235086342,0.155416013,39653,0.096385542,0.351040526,0.552573932,0.2,0.038966049,0.978780864,0.011959877,0,0.00154321,0,0.340980188,0.165797706,0.199165798,0.154327424,0.139728884,0,0.532836516,0.446886447,0.034536892,0.243328101,0.67904099,0.083333333,0.520833333,0.604166667,0.395833333,0.134259259,5694.625,0.087653157,11.3,0.544626954,0.094993073,0.360379972
"C16025",0.4384135,0.0387388865234802,0.358395,0.512115,0.088361527470026,0.353305785,0.198347107,42708,0.121306376,0.293934681,0.584758943,0.168674699,0.084710744,0.957644628,0,0,0.003099174,0,0.253275109,0.205240175,0.200873362,0.231441048,0.109170306,0,0.536231884,0.604135894,0.031019202,0.119645495,0.333742331,0,0.785714286,0.785714286,0.214285714,0.219008265,2809.125,0.105540897,NA,0.544626954,0.094993073,0.360379972
"C16027",0.3657649,0.0351615937588965,0.2973975,0.431325,0.0961316784603893,0.328829484,0.187336746,44860,0.158799821,0.322818874,0.518381305,0.198623936,0.246279256,0.888925053,0.004152242,0.008309416,0.010153761,0.001780237,0.259532186,0.197347152,0.241180945,0.14173481,0.158968812,0.001236094,0.490467322,0.571126139,0.044273743,0.195648339,0.637743033,0.06136103,0.535300115,0.596661144,0.403338856,0.162958251,429192.875,0.177082868,26.01,0.544626954,0.094993073,0.360379972
"C16029",0.4759915,0.0413912852693202,0.392795,0.5581025,0.0869580344802801,0.200779143,0.101887923,57957,0.078666969,0.358648833,0.562684199,0.366834171,0.053280493,0.960663438,0.001908117,0.000733891,0.001908117,0,0.322899506,0.154200989,0.187808896,0.176276771,0.158813839,0,0.503497862,0.584018554,0.011174362,0.164031204,0.658680772,0.398809524,0.255952381,0.654761905,0.345238095,0.081902246,19460.75,0.081472777,10.47,0.544626954,0.094993073,0.360379972
"C16031",0.3805273,0.034616329310962,0.31208,0.4441025,0.090969371477321,0.271961806,0.154644097,46215,0.181320686,0.283619117,0.535060197,0.31526782,0.26654153,0.938270552,0.001877053,0.00435135,0.005972441,0.000298622,0.270562546,0.1273786,0.233128834,0.177706145,0.191223874,0,0.507804677,0.580162237,0.024137704,0.190661479,0.650592417,0.042786823,0.58500568,0.627792503,0.372207497,0.180709014,52813.75,0.128676947,17.54,0.544626954,0.094993073,0.360379972
"C16033",0.1964283,0.0394638188992413,0.11889,0.27152,0.200906992013072,0.476041667,0.270833333,32422,0.304587156,0.317431193,0.377981651,0.521390374,0.472916667,0.930208333,0.001041667,0,0,0,0.240875912,0.201946472,0.090024331,0.309002433,0.158150852,0,0.509461427,0.642495784,0.001686341,0.170320405,0.310091743,0.049429658,0.764258555,0.813688213,0.186311787,0.334375,1268.75,0.31010453,NA,0.544626954,0.094993073,0.360379972
"C16035",0.4017785,0.0346991656938585,0.3342,0.4706175,0.0863639186612986,0.236432026,0.13057496,40266,0.121410504,0.367951198,0.510638298,0.002659575,0.038578799,0.940548781,0.002110694,0.006449343,0.019699812,0.003752345,0.292025862,0.190014368,0.168821839,0.166666667,0.182471264,0,0.562259136,0.35224553,0.020554695,0.328875123,0.633161319,0.035294118,0.511764706,0.547058824,0.452941177,0.117026266,18552.75,0.106324973,15.94,0.544626954,0.094993073,0.360379972
"C16037",0.4770751,0.0423167834334103,0.393575,0.5582025,0.0887004654684563,0.274220826,0.205846823,39497,0.07354759,0.31025958,0.616192831,0.480769231,0.031541219,0.98088411,0,0.000238949,0.00525687,0,0.336330935,0.194844125,0.208033573,0.188249401,0.072541966,0,0.503091625,0.44646044,0.0148721,0.231707317,0.45022194,0.070422535,0.450704225,0.521126761,0.478873239,0.137156511,10850.75,0.049972238,11.33,0.544626954,0.094993073,0.360379972
"C16039",0.4392295,0.0347283676447551,0.370585,0.5053025,0.0790665646199881,0.320607667,0.18146932,44444,0.137446162,0.277615911,0.584937928,0.244705209,0.161054285,0.846377811,0.026318814,0.029421906,0.016588132,0.003218021,0.26022815,0.178402951,0.178145639,0.18097607,0.148125911,0.05412128,0.52188135,0.498243338,0.037781742,0.193232798,0.463878639,0.18314297,0.455297361,0.638440331,0.361559669,0.120024518,58138.875,0.122864117,19.01,0.544626954,0.094993073,0.360379972
"C16041",0.45059,0.0351939411474972,0.3832925,0.5181525,0.0781063519995942,0.243309941,0.123852857,50500,0.100330907,0.325479815,0.574189279,0.237024222,0.066933067,0.966802428,0.002843311,0.000307385,0.00184431,0.00122954,0.290654206,0.115140187,0.222242991,0.188037383,0.183551402,0.000373832,0.502193687,0.5863581,0.014007308,0.18453106,0.720626072,0.031674208,0.64479638,0.676470588,0.323529412,0.129178514,28694.75,0.042356839,12.2,0.544626954,0.094993073,0.360379972
"C16043",0.4125265,0.0330075222377305,0.34859,0.4762125,0.080013095492606,0.28321764,0.12045733,49973,0.126453666,0.338841964,0.53470437,0.272264631,0.123216501,0.937189826,0.00317928,0.001473325,0.004807692,0.002869107,0.280444965,0.162763466,0.219750195,0.174277908,0.161982826,0.00078064,0.522508039,0.525865947,0.021704903,0.21648673,0.416734081,0.072147651,0.669463087,0.741610738,0.258389262,0.136786601,27178.375,0.089789521,15.45,0.544626954,0.094993073,0.360379972
"C16045",0.3517318,0.0395720018711727,0.2744975,0.4295,0.112506181901019,0.336606394,0.221829721,40767,0.126749874,0.398212177,0.475037949,0.129734085,0.080816472,0.937696553,0,0.007654424,0.014596808,0.000118673,0.289021277,0.248851064,0.218212766,0.138042553,0.10587234,0,0.478563656,0.416580393,0.043879908,0.25252847,0.637887324,0.082862524,0.649717514,0.732580038,0.267419962,0.182697443,36539.25,0.139653253,20.81,0.544626954,0.094993073,0.360379972
"C16047",0.2916758,0.0372391776320411,0.216295,0.3661,0.127673182458199,0.316331959,0.156137784,40704,0.236715481,0.333577406,0.429707113,0.337316676,0.2895032,0.883882035,0.000791713,0.006465659,0.014316817,0.000725737,0.271601298,0.174874668,0.150987909,0.256856385,0.145679741,0,0.520874411,0.581410868,0.012774071,0.167016206,0.603661554,0.053368329,0.651356081,0.704724409,0.295275591,0.206901102,28621.75,0.159057706,17.99,0.544626954,0.094993073,0.360379972
"C16049",0.4018991,0.036732197368433,0.325795,0.469955,0.0913965653778099,0.290552585,0.161446397,38597,0.11551405,0.370519939,0.51396601,0.276824034,0.03119808,0.933604086,0.00196911,0.003076734,0.030213525,0.000492277,0.245534969,0.176598231,0.226673343,0.178434318,0.172759139,0,0.516487561,0.434892741,0.024538906,0.229953297,0.58950653,0.071161049,0.299625468,0.370786517,0.629213483,0.127499846,34520.125,0.106316933,17.74,0.544626954,0.094993073,0.360379972
"C16051",0.4573169,0.0329372100244419,0.39398,0.5231475,0.072022726526052,0.24398371,0.111921511,54646,0.125598861,0.294898356,0.579502784,0.231070496,0.103705344,0.916888102,0.000664305,0.001513139,0.004428698,0.001882197,0.339528235,0.118298785,0.221944246,0.182273052,0.137955683,0,0.509363101,0.610290222,0.02996409,0.191911462,0.7460371,0.10625,0.488392857,0.594642857,0.405357143,0.131569235,62095,0.133251534,15.96,0.544626954,0.094993073,0.360379972
"C16053",0.306297,0.0367446112710076,0.236095,0.3772075,0.119963993349617,0.310491261,0.169236959,44447,0.249596123,0.29842855,0.451975327,0.418419657,0.335859699,0.917379043,0.000969419,0.004186129,0.011456773,0.001366,0.257716544,0.166186052,0.18007049,0.234326605,0.16170031,0,0.506959443,0.582698549,0.026296615,0.203152944,0.618000729,0.132168926,0.661626695,0.79379562,0.20620438,0.231074293,39321.625,0.137701059,20.97,0.544626954,0.094993073,0.360379972
"C16055",0.5143133,0.0339378569040716,0.444855,0.5815075,0.0659867378581725,0.218595531,0.126228036,50924,0.07610338,0.280019881,0.64387674,0.065712772,0.042101059,0.941401067,0.003858756,0.008556961,0.014724201,0.000561889,0.312460585,0.193653577,0.269807577,0.112439051,0.1097319,0.001907311,0.489726085,0.55127924,0.036960892,0.182154605,0.603529625,0.081348593,0.32446644,0.405815033,0.594184968,0.132247015,447791.875,0.122140073,17.86,0.544626954,0.094993073,0.360379972
"C16057",0.6180741,0.0447120261727701,0.5312975,0.70382,0.0723408830312904,0.304999859,0.224356979,42133,0.039966226,0.201191481,0.758842293,0.08490566,0.040395927,0.927551629,0.007099733,0.023398026,0.007980722,0.000647786,0.421288454,0.185782198,0.213376318,0.089557948,0.089230097,0.000764986,0.507676279,0.598510399,0.041034289,0.201060989,0.502969812,0.455992044,0.389855793,0.845847837,0.154152163,0.081621019,101630.125,0.094427652,12.75,0.544626954,0.094993073,0.360379972
"C16059",0.4511708,0.0373891103522527,0.3798,0.5225525,0.0828712991892488,0.314248194,0.168614577,34762,0.084728734,0.333556598,0.581714669,0.06185567,0.029833398,0.954410435,0.002066383,0.004391063,0.010590211,0,0.282196339,0.183693844,0.236938436,0.147088186,0.150083195,0,0.506853442,0.424348938,0.029078128,0.212174469,0.550547599,0,0.521428571,0.521428571,0.478571429,0.150845925,18817.625,0.09653867,13.66,0.544626954,0.094993073,0.360379972
"C16061",0.4526073,0.0383497601141234,0.377185,0.523805,0.0847307591241312,0.301650692,0.159211928,38068,0.105535055,0.343911439,0.550553506,0.195402299,0.041819132,0.886304234,0.000784109,0.007318348,0.055148981,0.00026137,0.296732026,0.225490196,0.193464052,0.139215686,0.145098039,0,0.491487311,0.482531996,0.029401591,0.169491525,0.622792937,0.350649351,0.12987013,0.480519481,0.51948052,0.17276529,9572.625,0.143472906,20.32,0.544626954,0.094993073,0.360379972
"C16063",0.3041601,0.038909129241456,0.2262,0.377,0.127923186642351,0.323029956,0.120206068,44500,0.215600624,0.357878315,0.426521061,0.329562594,0.297996977,0.904383976,0,0.00170068,0.018329554,0,0.220222794,0.188946015,0.168380463,0.211225364,0.211225364,0,0.505398458,0.598962835,0.033419764,0.176029963,0.56595092,0.171983356,0.640776699,0.812760056,0.187239945,0.242630386,10253.75,0.129072682,19.48,0.544626954,0.094993073,0.360379972
"C16065",0.6225868,0.0594083237829068,0.5058925,0.7329075,0.0954217528911741,0.471268358,0.326461949,33856,0.037852893,0.150905178,0.811241929,0.055227407,0.06923965,0.945794196,0.006244425,0.010179986,0.000157423,0.001862833,0.397660099,0.163423645,0.265270936,0.084605911,0.088485222,0.000554187,0.498492428,0.604610577,0.047891554,0.250862454,0.396697449,0.28045977,0.581609195,0.862068966,0.137931035,0.082751745,62643,0.108583936,12.88,0.544626954,0.094993073,0.360379972
"C16067",0.3304757,0.0357428021763462,0.260795,0.398905,0.108155613790503,0.316631872,0.178148921,46147,0.220415252,0.290992342,0.488592406,0.311800794,0.337858443,0.902956077,0.004525109,0.004377552,0.008361615,0.001426393,0.215312054,0.162663157,0.201601404,0.216079851,0.202259515,0.002084019,0.50284495,0.580105383,0.029621191,0.167616064,0.665509259,0.107536765,0.610906863,0.718443628,0.281556373,0.231911859,47713.25,0.104668778,19.09,0.544626954,0.094993073,0.360379972
"C16069",0.4913367,0.0345799664139106,0.42329,0.559405,0.0703793679851528,0.243640956,0.135711156,49541,0.084292986,0.315584275,0.600122739,0.067784257,0.035729466,0.898862358,0.003850481,0.008526066,0.058407301,0.000450056,0.299033416,0.184976526,0.250483292,0.098757249,0.166749517,0,0.490856622,0.550162343,0.030500804,0.170017382,0.64075775,0.26306914,0.360876897,0.623946037,0.376053963,0.121415177,115191.875,0.139269548,23.54,0.544626954,0.094993073,0.360379972
"C16071",0.4397598,0.0378124527840439,0.36609,0.51361,0.0859843323196978,0.240443606,0.137328929,40564,0.064116985,0.377952756,0.557930259,0.368686869,0.037947997,0.973295854,0,0,0.004684938,0,0.284658041,0.173752311,0.186691312,0.149106593,0.205791744,0,0.508547009,0.467880454,0.022329097,0.22741326,0.624164524,0.01980198,0.643564356,0.663366337,0.336633663,0.129304287,8317.375,0.067053514,15.55,0.544626954,0.094993073,0.360379972
"C16073",0.2373223,0.036596815156371,0.1662975,0.309405,0.154207232764772,0.38022135,0.235897894,34785,0.249966,0.371413029,0.378620971,0.346104725,0.264265587,0.852148644,0.001232829,0.001585065,0.033814724,0,0.247497725,0.151728844,0.165605096,0.255914468,0.179253867,0,0.512562245,0.506532663,0.05,0.206030151,0.569179089,0.063755459,0.613100437,0.676855895,0.323144105,0.257749208,20212.375,0.162241888,27.07,0.544626954,0.094993073,0.360379972
"C16075",0.385056,0.0386063424021711,0.30599,0.459115,0.100261630521719,0.287652158,0.188608903,45670,0.12883187,0.339432816,0.531735314,0.201972387,0.166688623,0.918587801,0.003820314,0.014139551,0.010494884,0,0.271685586,0.178732063,0.261190833,0.12454487,0.163846648,0,0.497073061,0.523756358,0.040193524,0.196315594,0.688341797,0.003604903,0.59408796,0.597692862,0.402307138,0.166820357,58561.625,0.152287981,20.62,0.544626954,0.094993073,0.360379972
"C16077",0.2996803,0.0394315516963152,0.2209,0.377,0.131578724715356,0.36714342,0.122949744,46318,0.207551288,0.367525098,0.424923614,0.199619772,0.323154886,0.798206861,0.00220894,0,0.043269231,0.000259875,0.262338523,0.112288837,0.241470686,0.171911229,0.211990725,0,0.518846222,0.530755712,0.036321031,0.214411248,0.622025833,0.169934641,0.502178649,0.67211329,0.32788671,0.143840956,16348.5,0.138336714,18.28,0.544626954,0.094993073,0.360379972
"C16079",0.3845006,0.0361428192456402,0.31577,0.4529075,0.0939993832145912,0.29810342,0.178959313,37449,0.143403233,0.369702927,0.48689384,0.032697548,0.03282607,0.947016174,0.003426022,0.004302446,0.018165883,0,0.272817856,0.209047429,0.227381427,0.177162216,0.111398964,0.002192108,0.503320053,0.46190719,0.052626211,0.209382968,0.555857531,0.193415638,0.456790124,0.650205761,0.349794239,0.150744961,28528.875,0.159540636,23.65,0.544626954,0.094993073,0.360379972
"C16081",0.5554802,0.0350439847738357,0.4815225,0.61922,0.063087729812576,0.212417361,0.122928045,58173,0.088287228,0.192613302,0.71909947,0.220230474,0.173804733,0.917409217,0.001724634,0.001053943,0.002107885,0,0.360722181,0.240788504,0.148489315,0.18201916,0.06798084,0,0.513161225,0.714973851,0.027938343,0.140242224,0.482946299,0.104685942,0.789631107,0.894317049,0.105682951,0.14017438,28329.875,0.051275168,12.05,0.544626954,0.094993073,0.360379972
"C16083",0.437734,0.0334224203519461,0.3714,0.5026025,0.0763532655721194,0.289558611,0.155923903,45500,0.131438583,0.292719486,0.575841931,0.228433735,0.151133346,0.925526527,0.006386264,0.015712433,0.012105491,0.000716447,0.283891287,0.190328799,0.235806793,0.131709701,0.158263419,0,0.488144779,0.598395136,0.023259924,0.166760932,0.615123302,0.125498619,0.638539429,0.764038049,0.235961952,0.148119326,198004.125,0.129109589,21.88,0.544626954,0.094993073,0.360379972
"C16085",0.5560625,0.0370823521987831,0.482985,0.6298275,0.0666873817219883,0.18530286,0.140309521,53630,0.044593687,0.265815984,0.689590329,0,0.01121552,0.988279277,0.000101041,0.001111448,0.001111448,0,0.340027385,0.228206299,0.164308535,0.151528982,0.1159288,0,0.519766611,0.504915103,0.016213456,0.208093961,0.221895973,0.096153846,0.5,0.596153846,0.403846154,0.166515106,31682.375,0.068775392,10.26,0.544626954,0.094993073,0.360379972
"C16087",0.3630088,0.0355906177894489,0.2946925,0.4331075,0.0980434022245435,0.353418543,0.152972205,37525,0.161600229,0.339690278,0.498709492,0.213343109,0.173692078,0.910911809,0,0.006078725,0.005979073,0,0.248773842,0.220708447,0.178201635,0.191008174,0.154495913,0.006811989,0.492814151,0.454533316,0.044865803,0.187207905,0.625137574,0,0.46381579,0.46381579,0.536184211,0.179970105,20023.25,0.139989707,19.68,0.544626954,0.094993073,0.360379972
"C17001",0.4829264,0.0277660302433653,0.4306925,0.5389025,0.0574953662573951,0.209201562,0.129480211,48065,0.083289976,0.354426812,0.562283212,0.123465704,0.014324336,0.930081107,0.037954264,0.007976221,0.00256912,0.000806584,0.313732846,0.178154991,0.257150896,0.083903842,0.166213386,0.00084404,0.482016776,0.573354276,0.03711951,0.141221146,0.636057484,0.219095477,0.32160804,0.540703518,0.459296482,0.066588,214926.5,0.131534508,20.25,0.34797411,0.086741216,0.565284674
