ID,Total Population,% Male,% Female,% Hispanic,% White,% Black,% Asian,% Native Americans,% Hawaiian/Pacific Islander,% Other,% Less Than High School,% High School/GED,% More Than High School,% Speak English Not Well,% Foreign-Born entered U.S. after 2010,% Foreign-Born entered U.S. 1990-2009,% Foreign-Born entered U.S. after 1990,% Foreign-Born entered U.S. before 1990,% Below 100 Poverty,% Below 150 Poverty,% SNAP/Food Stamps,Median HH Income,% Employed,% Unemployed,% Not in Labor Force,% Management/Professional Occupation,% Service Occupation,% Sales/Office Occupation,% Natural Resources/Construction/Maitanance Occupation,% Military Occupation,% Production/Transportation/Moving Occupation,% No Health Insurance
48075,7064,0.557,0.443,0.217,0.824,0.072,0.023,0.010,0.034,0.037,0.170,0.366,0.464,0.067,0.175,0.449,0.624,0.363,0.196,0.292,0.161,40432.000,0.394,0.022,0.397,0.317,0.139,0.219,0.149,0.000,0.176,0.172
48077,10369,0.500,0.500,0.057,0.945,0.006,0.003,0.013,0.000,0.033,0.106,0.405,0.489,0.258,0.229,0.383,0.613,0.211,0.150,0.227,0.120,46863.000,0.475,0.040,0.222,0.308,0.168,0.240,0.145,0.000,0.139,0.158
48079,2932,0.509,0.491,0.570,0.892,0.028,0.000,0.002,0.000,0.078,0.336,0.296,0.368,0.327,0.267,0.315,0.582,0.335,0.248,0.436,0.156,37500.000,0.514,0.047,0.240,0.257,0.129,0.122,0.323,0.000,0.169,0.287
48081,3238,0.497,0.503,0.211,0.896,0.006,0.002,0.006,0.000,0.090,0.151,0.354,0.495,0.198,0.017,0.358,0.375,0.500,0.166,0.278,0.091,42500.000,0.502,0.025,0.149,0.410,0.140,0.156,0.172,0.000,0.123,0.129
48083,8422,0.508,0.492,0.174,0.922,0.027,0.008,0.008,0.000,0.034,0.181,0.373,0.446,0.321,0.143,0.378,0.521,0.366,0.203,0.341,0.131,40804.000,0.430,0.025,0.271,0.327,0.117,0.195,0.185,0.000,0.177,0.241
48085,914075,0.491,0.509,0.151,0.711,0.093,0.136,0.004,0.001,0.055,0.064,0.151,0.785,0.144,0.192,0.522,0.714,0.216,0.069,0.116,0.034,90124.000,0.651,0.029,0.188,0.528,0.120,0.243,0.051,0.001,0.057,0.111
48087,3026,0.498,0.502,0.313,0.764,0.037,0.001,0.046,0.000,0.151,0.226,0.323,0.452,0.230,0.045,0.552,0.596,0.347,0.150,0.278,0.203,46348.000,0.535,0.043,0.185,0.211,0.230,0.180,0.213,0.000,0.166,0.213
48089,20913,0.501,0.499,0.289,0.750,0.131,0.001,0.002,0.000,0.117,0.179,0.365,0.455,0.206,0.191,0.396,0.586,0.344,0.120,0.221,0.064,50241.000,0.527,0.015,0.206,0.295,0.177,0.237,0.140,0.000,0.151,0.134
48091,129100,0.494,0.506,0.268,0.906,0.020,0.011,0.002,0.000,0.061,0.078,0.252,0.670,0.138,0.133,0.383,0.516,0.274,0.092,0.169,0.049,73655.000,0.546,0.022,0.209,0.389,0.147,0.273,0.097,0.002,0.091,0.130
48093,13492,0.497,0.503,0.273,0.952,0.012,0.006,0.005,0.000,0.025,0.184,0.371,0.445,0.261,0.144,0.536,0.680,0.267,0.182,0.296,0.105,42419.000,0.457,0.017,0.226,0.296,0.146,0.216,0.175,0.000,0.167,0.218
48095,3858,0.680,0.320,0.530,0.973,0.008,0.010,0.002,0.000,0.008,0.390,0.282,0.328,0.471,0.204,0.496,0.700,0.285,0.085,0.228,0.042,46696.000,0.270,0.001,0.531,0.310,0.161,0.226,0.196,0.000,0.107,0.150
48097,39064,0.496,0.504,0.173,0.917,0.025,0.009,0.007,0.002,0.040,0.136,0.295,0.569,0.243,0.124,0.613,0.737,0.185,0.139,0.223,0.129,60027.000,0.564,0.033,0.176,0.290,0.203,0.216,0.113,0.000,0.179,0.150
48099,75818,0.500,0.500,0.178,0.722,0.144,0.019,0.008,0.009,0.098,0.118,0.285,0.597,0.133,0.070,0.305,0.375,0.182,0.133,0.254,0.123,50865.000,0.376,0.042,0.323,0.255,0.183,0.205,0.120,0.153,0.083,0.111
48101,1498,0.506,0.494,0.327,0.802,0.102,0.000,0.003,0.000,0.093,0.246,0.329,0.425,0.097,0.000,0.534,0.534,0.466,0.245,0.352,0.235,33534.000,0.465,0.067,0.137,0.266,0.280,0.181,0.223,0.000,0.050,0.166
48103,4836,0.520,0.480,0.628,0.510,0.044,0.000,0.001,0.000,0.445,0.260,0.286,0.454,0.256,0.108,0.310,0.418,0.523,0.118,0.184,0.070,63935.000,0.563,0.016,0.261,0.193,0.163,0.157,0.274,0.000,0.213,0.160
48105,3836,0.496,0.504,0.661,0.403,0.009,0.000,0.000,0.000,0.588,0.246,0.349,0.405,0.094,0.000,0.601,0.601,0.399,0.209,0.213,0.101,52310.000,0.581,0.014,0.223,0.264,0.170,0.191,0.245,0.000,0.130,0.220
48107,5895,0.495,0.505,0.554,0.916,0.041,0.000,0.000,0.000,0.043,0.250,0.360,0.390,0.102,0.077,0.213,0.290,0.541,0.208,0.354,0.217,38674.000,0.526,0.047,0.199,0.301,0.183,0.214,0.194,0.000,0.108,0.221
48109,2257,0.515,0.485,0.807,0.835,0.004,0.003,0.000,0.000,0.159,0.366,0.338,0.296,0.177,0.014,0.172,0.186,0.736,0.294,0.485,0.180,33125.000,0.493,0.030,0.231,0.196,0.365,0.172,0.196,0.000,0.072,0.202
48111,7207,0.538,0.462,0.438,0.909,0.018,0.009,0.013,0.000,0.051,0.318,0.292,0.390,0.350,0.457,0.396,0.853,0.122,0.159,0.283,0.101,45580.000,0.627,0.026,0.199,0.211,0.252,0.143,0.206,0.000,0.189,0.293
48113,2552213,0.493,0.507,0.396,0.613,0.224,0.060,0.003,0.001,0.099,0.217,0.225,0.558,0.273,0.157,0.571,0.728,0.228,0.177,0.302,0.139,53626.000,0.617,0.039,0.212,0.340,0.176,0.242,0.115,0.000,0.127,0.221
48115,13095,0.555,0.445,0.564,0.782,0.060,0.009,0.019,0.000,0.131,0.274,0.360,0.365,0.139,0.084,0.426,0.509,0.447,0.185,0.344,0.150,43201.000,0.443,0.034,0.339,0.249,0.169,0.215,0.199,0.000,0.168,0.165
48117,18947,0.501,0.499,0.716,0.873,0.012,0.005,0.006,0.001,0.103,0.270,0.320,0.410,0.186,0.092,0.456,0.547,0.432,0.180,0.300,0.145,51543.000,0.601,0.032,0.200,0.271,0.126,0.190,0.155,0.000,0.259,0.180
48119,5172,0.493,0.507,0.069,0.862,0.079,0.007,0.002,0.000,0.049,0.149,0.350,0.502,0.038,0.000,0.348,0.348,0.206,0.229,0.308,0.154,42642.000,0.434,0.033,0.284,0.308,0.153,0.229,0.144,0.000,0.165,0.154
48121,781321,0.492,0.508,0.191,0.759,0.093,0.078,0.004,0.001,0.065,0.080,0.184,0.736,0.162,0.152,0.535,0.687,0.226,0.084,0.146,0.055,80290.000,0.669,0.032,0.180,0.460,0.138,0.256,0.063,0.000,0.082,0.122
48123,20474,0.522,0.478,0.345,0.678,0.093,0.000,0.007,0.000,0.222,0.192,0.410,0.397,0.051,0.032,0.381,0.413,0.444,0.160,0.289,0.145,50960.000,0.452,0.033,0.279,0.300,0.185,0.196,0.157,0.000,0.161,0.128
48125,2224,0.533,0.467,0.276,0.899,0.031,0.001,0.010,0.000,0.058,0.197,0.311,0.492,0.055,0.098,0.429,0.527,0.205,0.166,0.315,0.145,43088.000,0.373,0.070,0.279,0.368,0.205,0.176,0.172,0.000,0.079,0.207
48127,10822,0.488,0.512,0.865,0.937,0.001,0.002,0.000,0.000,0.061,0.357,0.307,0.336,0.106,0.021,0.195,0.216,0.704,0.302,0.447,0.294,31384.000,0.446,0.084,0.271,0.230,0.244,0.305,0.129,0.000,0.092,0.277
48129,3433,0.499,0.501,0.106,0.918,0.038,0.005,0.007,0.000,0.032,0.112,0.320,0.569,0.120,0.073,0.371,0.444,0.250,0.149,0.255,0.114,44429.000,0.427,0.024,0.261,0.289,0.217,0.232,0.149,0.009,0.103,0.156
48131,11434,0.515,0.485,0.893,0.861,0.014,0.003,0.003,0.000,0.119,0.323,0.331,0.346,0.093,0.096,0.476,0.572,0.332,0.252,0.403,0.295,35443.000,0.409,0.069,0.290,0.198,0.278,0.186,0.220,0.000,0.118,0.255
48133,18278,0.511,0.489,0.160,0.919,0.022,0.002,0.004,0.000,0.052,0.170,0.348,0.481,0.260,0.076,0.346,0.421,0.507,0.174,0.304,0.111,32135.000,0.419,0.028,0.284,0.288,0.173,0.236,0.134,0.000,0.169,0.217
48135,155744,0.506,0.494,0.587,0.823,0.044,0.011,0.005,0.000,0.117,0.250,0.294,0.455,0.182,0.143,0.389,0.532,0.386,0.123,0.222,0.130,59528.000,0.605,0.046,0.219,0.234,0.155,0.260,0.179,0.000,0.172,0.225
48137,2111,0.457,0.543,0.569,0.989,0.000,0.000,0.000,0.000,0.010,0.250,0.295,0.454,0.091,0.005,0.090,0.095,0.841,0.070,0.235,0.132,48462.000,0.422,0.026,0.224,0.146,0.203,0.390,0.227,0.000,0.034,0.154
48139,164092,0.493,0.507,0.255,0.814,0.093,0.007,0.011,0.001,0.074,0.152,0.288,0.560,0.245,0.113,0.518,0.631,0.288,0.105,0.184,0.086,67371.000,0.598,0.030,0.213,0.333,0.136,0.257,0.117,0.000,0.156,0.161
48141,834825,0.490,0.510,0.822,0.811,0.034,0.011,0.007,0.001,0.135,0.231,0.241,0.528,0.212,0.110,0.391,0.501,0.413,0.217,0.361,0.220,43244.000,0.523,0.040,0.256,0.296,0.200,0.258,0.091,0.029,0.125,0.223
48143,41016,0.490,0.510,0.206,0.916,0.017,0.008,0.010,0.000,0.049,0.149,0.244,0.607,0.178,0.052,0.599,0.652,0.251,0.226,0.310,0.126,47013.000,0.542,0.025,0.264,0.323,0.211,0.195,0.121,0.000,0.149,0.187
48145,17289,0.471,0.529,0.228,0.715,0.247,0.002,0.003,0.001,0.032,0.230,0.375,0.395,0.158,0.031,0.480,0.511,0.382,0.252,0.364,0.196,38834.000,0.389,0.026,0.376,0.231,0.191,0.201,0.146,0.000,0.230,0.192
48147,33787,0.528,0.472,0.106,0.876,0.065,0.007,0.005,0.001,0.047,0.148,0.347,0.505,0.234,0.204,0.484,0.687,0.169,0.148,0.264,0.108,47875.000,0.453,0.026,0.289,0.319,0.166,0.226,0.127,0.000,0.162,0.167
48149,24963,0.488,0.512,0.204,0.904,0.060,0.007,0.001,0.000,0.028,0.170,0.383,0.447,0.122,0.060,0.577,0.637,0.273,0.091,0.208,0.064,56941.000,0.514,0.009,0.187,0.225,0.185,0.264,0.161,0.000,0.165,0.118
48151,3875,0.482,0.518,0.298,0.910,0.029,0.005,0.007,0.001,0.048,0.168,0.312,0.521,0.156,0.407,0.258,0.665,0.195,0.174,0.245,0.080,45294.000,0.493,0.032,0.190,0.330,0.162,0.200,0.171,0.000,0.138,0.175
48153,5953,0.489,0.511,0.578,0.940,0.027,0.003,0.002,0.000,0.028,0.261,0.258,0.480,0.116,0.034,0.391,0.425,0.566,0.182,0.335,0.169,48767.000,0.495,0.036,0.228,0.303,0.167,0.160,0.223,0.000,0.147,0.237
48155,1414,0.530,0.470,0.216,0.842,0.022,0.000,0.000,0.000,0.136,0.225,0.321,0.454,0.181,0.000,0.302,0.302,0.488,0.057,0.201,0.160,50000.000,0.429,0.063,0.191,0.216,0.228,0.237,0.152,0.000,0.167,0.122
48157,711421,0.492,0.508,0.242,0.523,0.206,0.193,0.003,0.000,0.075,0.103,0.172,0.726,0.144,0.175,0.497,0.672,0.273,0.081,0.137,0.071,93645.000,0.606,0.034,0.230,0.505,0.119,0.231,0.064,0.001,0.081,0.120
48159,10639,0.508,0.492,0.139,0.886,0.046,0.000,0.005,0.001,0.062,0.130,0.321,0.549,0.209,0.072,0.413,0.485,0.460,0.150,0.245,0.146,43967.000,0.488,0.041,0.217,0.250,0.147,0.272,0.146,0.001,0.183,0.204
48161,19646,0.520,0.480,0.147,0.809,0.162,0.005,0.002,0.000,0.022,0.182,0.351,0.467,0.239,0.137,0.540,0.677,0.260,0.173,0.301,0.136,45890.000,0.442,0.021,0.299,0.262,0.251,0.193,0.143,0.000,0.151,0.174
48163,19110,0.595,0.405,0.785,0.713,0.041,0.006,0.001,0.000,0.239,0.350,0.348,0.302,0.185,0.519,0.250,0.769,0.195,0.203,0.337,0.247,37382.000,0.424,0.036,0.381,0.187,0.225,0.177,0.204,0.003,0.204,0.238
48165,19889,0.507,0.493,0.406,0.936,0.024,0.005,0.002,0.000,0.033,0.383,0.302,0.316,0.174,0.221,0.411,0.632,0.345,0.110,0.242,0.087,58167.000,0.589,0.028,0.255,0.289,0.116,0.185,0.250,0.000,0.161,0.328
48167,321184,0.494,0.506,0.239,0.781,0.128,0.034,0.005,0.000,0.051,0.120,0.252,0.628,0.178,0.111,0.476,0.587,0.284,0.139,0.219,0.116,65702.000,0.562,0.040,0.227,0.411,0.176,0.219,0.094,0.002,0.099,0.146
48169,6739,0.648,0.352,0.540,0.848,0.046,0.006,0.003,0.000,0.098,0.420,0.276,0.304,0.475,0.249,0.490,0.738,0.244,0.135,0.213,0.163,53832.000,0.409,0.009,0.450,0.311,0.229,0.159,0.148,0.000,0.153,0.143
48171,25939,0.488,0.512,0.225,0.926,0.001,0.001,0.024,0.000,0.047,0.101,0.299,0.600,0.210,0.142,0.434,0.577,0.373,0.124,0.220,0.073,56267.000,0.477,0.025,0.151,0.340,0.206,0.217,0.142,0.001,0.093,0.181
48173,1420,0.558,0.442,0.406,0.772,0.000,0.000,0.000,0.000,0.228,0.251,0.235,0.514,0.435,0.176,0.469,0.645,0.300,0.116,0.271,0.004,64886.000,0.558,0.000,0.269,0.450,0.096,0.176,0.111,0.000,0.167,0.191
48175,7510,0.503,0.497,0.356,0.750,0.054,0.002,0.000,0.000,0.194,0.104,0.351,0.545,0.062,0.005,0.215,0.220,0.569,0.164,0.232,0.131,56737.000,0.441,0.033,0.265,0.295,0.132,0.244,0.156,0.000,0.173,0.109
48177,20558,0.506,0.494,0.501,0.564,0.068,0.002,0.002,0.000,0.364,0.268,0.358,0.374,0.248,0.051,0.628,0.679,0.279,0.172,0.326,0.178,47516.000,0.530,0.029,0.230,0.197,0.178,0.229,0.169,0.000,0.227,0.213
48179,22962,0.529,0.471,0.279,0.850,0.045,0.007,0.017,0.001,0.080,0.196,0.327,0.477,0.227,0.075,0.526,0.601,0.296,0.149,0.289,0.114,48314.000,0.502,0.028,0.264,0.235,0.171,0.247,0.185,0.001,0.161,0.196
48181,126146,0.488,0.512,0.127,0.870,0.056,0.013,0.013,0.001,0.046,0.118,0.314,0.568,0.234,0.130,0.561,0.691,0.199,0.143,0.251,0.136,52683.000,0.540,0.039,0.201,0.313,0.185,0.247,0.108,0.001,0.146,0.167
48183,123402,0.489,0.511,0.182,0.744,0.203,0.014,0.003,0.001,0.035,0.155,0.289,0.556,0.256,0.143,0.586,0.729,0.209,0.176,0.311,0.152,47970.000,0.547,0.028,0.236,0.278,0.185,0.253,0.118,0.000,0.165,0.194
48185,27358,0.551,0.449,0.236,0.771,0.158,0.001,0.012,0.000,0.058,0.210,0.355,0.435,0.192,0.054,0.583,0.636,0.297,0.186,0.314,0.140,49745.000,0.434,0.025,0.340,0.236,0.180,0.221,0.151,0.000,0.212,0.160
48187,150889,0.494,0.506,0.373,0.727,0.077,0.017,0.003,0.002,0.174,0.118,0.300,0.582,0.121,0.073,0.364,0.437,0.281,0.106,0.182,0.077,66187.000,0.575,0.027,0.219,0.337,0.157,0.250,0.101,0.006,0.149,0.130
48189,34527,0.519,0.481,0.588,0.857,0.049,0.002,0.006,0.000,0.086,0.246,0.338,0.417,0.168,0.061,0.472,0.532,0.441,0.198,0.329,0.176,46012.000,0.512,0.037,0.279,0.256,0.213,0.212,0.160,0.000,0.158,0.193
48191,3102,0.500,0.500,0.342,0.784,0.078,0.005,0.003,0.000,0.130,0.249,0.293,0.458,0.251,0.040,0.726,0.766,0.178,0.222,0.489,0.208,31324.000,0.405,0.068,0.242,0.206,0.255,0.239,0.249,0.000,0.050,0.261
48193,8220,0.494,0.506,0.120,0.957,0.007,0.002,0.007,0.000,0.028,0.168,0.335,0.497,0.280,0.275,0.237,0.512,0.419,0.161,0.280,0.165,46611.000,0.485,0.017,0.186,0.286,0.185,0.202,0.190,0.001,0.136,0.176
48195,5532,0.499,0.501,0.464,0.922,0.003,0.000,0.001,0.000,0.074,0.291,0.273,0.436,0.400,0.235,0.499,0.734,0.263,0.187,0.358,0.064,40678.000,0.534,0.023,0.233,0.334,0.104,0.172,0.188,0.000,0.202,0.184
48197,3990,0.489,0.511,0.213,0.866,0.071,0.005,0.004,0.000,0.053,0.225,0.340,0.435,0.432,0.344,0.493,0.837,0.122,0.138,0.287,0.123,37995.000,0.482,0.038,0.228,0.311,0.210,0.177,0.198,0.000,0.104,0.175
48199,55993,0.489,0.511,0.054,0.919,0.057,0.005,0.002,0.000,0.016,0.124,0.381,0.496,0.090,0.093,0.583,0.677,0.082,0.120,0.201,0.099,56131.000,0.524,0.025,0.248,0.319,0.140,0.244,0.142,0.000,0.154,0.151
48201,4525519,0.497,0.503,0.422,0.633,0.189,0.068,0.004,0.001,0.104,0.195,0.233,0.572,0.269,0.168,0.528,0.696,0.254,0.168,0.275,0.130,57791.000,0.609,0.042,0.222,0.355,0.173,0.229,0.115,0.000,0.127,0.212
48203,66606,0.488,0.512,0.127,0.730,0.213,0.007,0.004,0.000,0.045,0.160,0.339,0.502,0.240,0.123,0.612,0.736,0.216,0.179,0.275,0.134,48644.000,0.507,0.040,0.250,0.324,0.160,0.201,0.133,0.000,0.182,0.160
48205,5821,0.605,0.395,0.262,0.824,0.085,0.014,0.000,0.000,0.077,0.192,0.390,0.418,0.315,0.237,0.472,0.709,0.237,0.081,0.132,0.035,64427.000,0.408,0.004,0.416,0.383,0.142,0.182,0.167,0.000,0.127,0.135
48207,5806,0.559,0.441,0.276,0.898,0.032,0.007,0.006,0.000,0.058,0.304,0.329,0.366,0.401,0.186,0.592,0.777,0.198,0.193,0.333,0.186,43529.000,0.389,0.042,0.320,0.222,0.229,0.192,0.172,0.000,0.185,0.200
48209,194843,0.498,0.502,0.378,0.875,0.038,0.014,0.003,0.001,0.069,0.110,0.221,0.669,0.151,0.154,0.442,0.596,0.246,0.153,0.233,0.075,62815.000,0.617,0.036,0.218,0.376,0.185,0.258,0.091,0.001,0.089,0.143
48211,4152,0.476,0.524,0.352,0.925,0.008,0.003,0.004,0.000,0.060,0.241,0.254,0.505,0.274,0.116,0.647,0.763,0.227,0.088,0.210,0.071,68679.000,0.589,0.047,0.190,0.307,0.155,0.262,0.172,0.000,0.103,0.267
48213,79687,0.487,0.513,0.121,0.892,0.069,0.007,0.010,0.001,0.022,0.167,0.339,0.494,0.210,0.132,0.498,0.630,0.248,0.180,0.298,0.138,44888.000,0.449,0.030,0.257,0.290,0.196,0.230,0.145,0.000,0.139,0.192
48215,839539,0.489,0.511,0.918,0.889,0.006,0.010,0.002,0.000,0.093,0.363,0.232,0.405,0.241,0.111,0.489,0.600,0.358,0.318,0.472,0.307,37097.000,0.515,0.046,0.289,0.267,0.236,0.257,0.130,0.000,0.110,0.316
48217,35098,0.495,0.505,0.200,0.879,0.066,0.003,0.011,0.002,0.039,0.189,0.338,0.474,0.194,0.052,0.602,0.654,0.309,0.175,0.281,0.149,45970.000,0.484,0.045,0.217,0.258,0.191,0.227,0.143,0.000,0.179,0.176
48219,23273,0.494,0.506,0.469,0.895,0.038,0.002,0.011,0.001,0.054,0.227,0.285,0.488,0.148,0.052,0.488,0.540,0.365,0.149,0.268,0.136,49184.000,0.547,0.045,0.232,0.261,0.164,0.248,0.196,0.000,0.131,0.184
48221,55418,0.491,0.509,0.120,0.954,0.007,0.008,0.009,0.000,0.020,0.111,0.295,0.594,0.166,0.073,0.504,0.576,0.248,0.123,0.200,0.093,60275.000,0.468,0.015,0.219,0.327,0.147,0.231,0.132,0.001,0.162,0.157
48223,35929,0.491,0.509,0.163,0.840,0.067,0.007,0.003,0.001,0.082,0.170,0.365,0.466,0.227,0.050,0.558,0.609,0.313,0.179,0.308,0.139,47832.000,0.509,0.034,0.229,0.285,0.178,0.226,0.115,0.000,0.195,0.200
48225,22849,0.537,0.463,0.107,0.681,0.251,0.004,0.002,0.000,0.062,0.184,0.370,0.446,0.275,0.075,0.479,0.554,0.297,0.247,0.390,0.170,33552.000,0.382,0.018,0.346,0.248,0.222,0.221,0.130,0.000,0.179,0.143
48227,36491,0.564,0.436,0.412,0.835,0.059,0.008,0.010,0.001,0.088,0.202,0.346,0.452,0.243,0.236,0.435,0.671,0.280,0.139,0.269,0.104,50855.000,0.462,0.035,0.347,0.289,0.188,0.230,0.148,0.001,0.143,0.163
48229,3702,0.497,0.503,0.784,0.744,0.018,0.012,0.000,0.000,0.226,0.490,0.267,0.242,0.394,0.254,0.316,0.570,0.372,0.356,0.480,0.264,26346.000,0.337,0.023,0.432,0.172,0.389,0.143,0.175,0.000,0.121,0.288
48231,90322,0.492,0.508,0.153,0.788,0.079,0.012,0.008,0.000,0.112,0.155,0.345,0.500,0.157,0.172,0.480,0.652,0.236,0.188,0.294,0.154,49319.000,0.515,0.038,0.248,0.320,0.175,0.243,0.124,0.000,0.138,0.178
48233,21704,0.499,0.501,0.225,0.881,0.022,0.006,0.016,0.003,0.072,0.145,0.327,0.528,0.177,0.041,0.405,0.447,0.394,0.164,0.259,0.126,50035.000,0.513,0.030,0.257,0.219,0.171,0.251,0.188,0.001,0.170,0.163
48235,1592,0.536,0.464,0.229,0.824,0.032,0.000,0.000,0.000,0.144,0.062,0.406,0.532,0.000,0.000,0.203,0.203,0.646,0.135,0.163,0.048,63021.000,0.521,0.043,0.207,0.375,0.096,0.209,0.132,0.000,0.188,0.181
48237,8839,0.563,0.437,0.163,0.922,0.046,0.001,0.004,0.000,0.027,0.197,0.426,0.377,0.252,0.063,0.589,0.652,0.274,0.182,0.268,0.086,52829.000,0.407,0.016,0.380,0.245,0.132,0.244,0.200,0.000,0.179,0.200
48239,14756,0.489,0.511,0.323,0.866,0.074,0.003,0.000,0.001,0.056,0.153,0.329,0.518,0.144,0.053,0.622,0.675,0.254,0.137,0.210,0.100,58504.000,0.560,0.028,0.196,0.260,0.153,0.201,0.194,0.000,0.192,0.147
48241,35444,0.491,0.509,0.065,0.780,0.168,0.005,0.001,0.001,0.044,0.141,0.448,0.411,0.101,0.060,0.436,0.496,0.326,0.168,0.293,0.137,41960.000,0.417,0.049,0.300,0.238,0.190,0.248,0.167,0.000,0.157,0.182
48243,2236,0.479,0.521,0.362,0.961,0.007,0.015,0.004,0.000,0.013,0.204,0.147,0.649,0.264,0.097,0.714,0.811,0.123,0.067,0.296,0.096,46534.000,0.415,0.024,0.189,0.321,0.223,0.141,0.210,0.000,0.106,0.197
48245,254574,0.512,0.488,0.195,0.585,0.340,0.036,0.004,0.000,0.035,0.162,0.330,0.508,0.195,0.143,0.563,0.705,0.224,0.194,0.302,0.158,46315.000,0.498,0.035,0.292,0.289,0.194,0.234,0.134,0.001,0.148,0.208
48247,5262,0.498,0.502,0.938,0.977,0.000,0.000,0.000,0.000,0.022,0.284,0.331,0.385,0.084,0.295,0.208,0.503,0.371,0.260,0.367,0.299,31403.000,0.393,0.087,0.265,0.264,0.241,0.131,0.137,0.000,0.227,0.189
48249,41318,0.487,0.513,0.802,0.962,0.006,0.006,0.002,0.001,0.023,0.270,0.363,0.367,0.082,0.163,0.372,0.535,0.414,0.230,0.352,0.185,41103.000,0.498,0.029,0.281,0.281,0.188,0.206,0.173,0.000,0.152,0.191
48251,160173,0.499,0.501,0.203,0.915,0.029,0.008,0.006,0.004,0.039,0.159,0.330,0.511,0.197,0.060,0.482,0.542,0.328,0.110,0.209,0.097,60458.000,0.561,0.030,0.233,0.305,0.140,0.222,0.117,0.001,0.216,0.174
48253,19969,0.634,0.366,0.272,0.683,0.147,0.003,0.009,0.000,0.158,0.224,0.399,0.377,0.060,0.031,0.412,0.444,0.314,0.159,0.269,0.123,48601.000,0.267,0.012,0.547,0.323,0.240,0.194,0.104,0.000,0.139,0.155
48255,15051,0.595,0.405,0.529,0.688,0.088,0.001,0.001,0.000,0.222,0.244,0.363,0.392,0.212,0.394,0.292,0.686,0.240,0.193,0.284,0.165,53051.000,0.421,0.019,0.384,0.271,0.203,0.230,0.164,0.000,0.131,0.151
48257,114852,0.491,0.509,0.199,0.822,0.105,0.011,0.004,0.001,0.057,0.140,0.333,0.526,0.221,0.084,0.544,0.628,0.284,0.124,0.201,0.107,63926.000,0.591,0.041,0.211,0.332,0.152,0.260,0.115,0.000,0.140,0.153
48259,40306,0.485,0.515,0.230,0.909,0.008,0.007,0.006,0.001,0.069,0.069,0.222,0.709,0.149,0.108,0.304,0.412,0.325,0.057,0.122,0.054,81023.000,0.539,0.026,0.200,0.451,0.164,0.231,0.087,0.001,0.067,0.090
48261,564,0.496,0.504,0.885,0.959,0.000,0.002,0.000,0.000,0.039,0.587,0.261,0.152,0.451,0.634,0.201,0.835,0.165,0.248,0.404,0.263,24800.000,0.429,0.000,0.368,0.196,0.291,0.223,0.291,0.000,0.000,0.402
48263,680,0.457,0.543,0.216,0.915,0.009,0.000,0.012,0.000,0.065,0.228,0.244,0.528,0.085,0.000,0.000,0.000,0.800,0.179,0.215,0.113,52250.000,0.459,0.009,0.180,0.400,0.163,0.213,0.137,0.000,0.087,0.071
48265,50761,0.484,0.516,0.261,0.906,0.015,0.010,0.008,0.000,0.061,0.119,0.276,0.605,0.151,0.130,0.410,0.540,0.349,0.138,0.255,0.100,48698.000,0.461,0.030,0.187,0.303,0.238,0.234,0.126,0.000,0.099,0.159
48267,4432,0.483,0.517,0.237,0.905,0.000,0.000,0.007,0.000,0.086,0.168,0.339,0.492,0.123,0.000,0.295,0.295,0.446,0.221,0.295,0.127,41095.000,0.470,0.036,0.134,0.270,0.215,0.247,0.174,0.000,0.094,0.217
48269,289,0.519,0.481,0.266,0.997,0.000,0.000,0.000,0.000,0.003,0.198,0.333,0.469,0.082,0.000,0.905,0.905,0.095,0.035,0.225,0.030,56964.000,0.735,0.049,0.121,0.382,0.081,0.150,0.364,0.000,0.023,0.270
48271,3631,0.615,0.385,0.618,0.968,0.001,0.000,0.002,0.000,0.030,0.257,0.341,0.403,0.194,0.210,0.226,0.436,0.337,0.106,0.291,0.083,34926.000,0.437,0.040,0.300,0.241,0.381,0.106,0.214,0.010,0.048,0.180
48273,31540,0.516,0.484,0.723,0.875,0.038,0.020,0.004,0.000,0.063,0.221,0.229,0.550,0.068,0.220,0.212,0.432,0.386,0.237,0.353,0.172,41700.000,0.524,0.058,0.244,0.306,0.197,0.203,0.161,0.009,0.124,0.183
48275,3753,0.501,0.499,0.334,0.865,0.060,0.002,0.007,0.000,0.066,0.177,0.352,0.471,0.251,0.136,0.473,0.608,0.370,0.147,0.263,0.126,46319.000,0.493,0.028,0.236,0.318,0.138,0.155,0.257,0.000,0.132,0.171
48277,49401,0.483,0.517,0.075,0.812,0.124,0.009,0.003,0.004,0.049,0.154,0.342,0.505,0.138,0.072,0.609,0.682,0.191,0.178,0.305,0.179,42198.000,0.510,0.030,0.225,0.270,0.176,0.249,0.127,0.001,0.176,0.181
48279,13368,0.511,0.489,0.550,0.876,0.051,0.006,0.003,0.000,0.065,0.263,0.321,0.416,0.161,0.084,0.360,0.444,0.494,0.205,0.374,0.157,43712.000,0.536,0.020,0.230,0.340,0.149,0.193,0.183,0.000,0.134,0.204
48281,20473,0.495,0.505,0.192,0.884,0.030,0.012,0.005,0.012,0.057,0.113,0.271,0.616,0.072,0.036,0.271,0.307,0.247,0.120,0.219,0.113,54467.000,0.498,0.041,0.223,0.326,0.198,0.195,0.152,0.017,0.112,0.164
